nid:ID,:LABEL,label,date
0,News,267286,2015-01-01
8,News,267288,2015-01-01
43,News,267289,2015-01-01
72,News,267294,2015-01-01
200,News,267301,2015-01-01
226,News,267303,2015-01-01
241,News,267305,2015-01-01
253,News,267307,2015-01-01
277,News,267309,2015-01-01
297,News,267311,2015-01-01
306,News,267312,2015-01-01
314,News,267317,2015-01-01
334,News,267319,2015-01-01
341,News,267328,2015-01-01
347,News,267331,2015-01-01
368,News,267334,2015-01-01
389,News,267337,2015-01-01
417,News,267338,2015-01-01
430,News,267341,2015-01-01
435,News,267343,2015-01-01
439,News,267346,2015-01-01
457,News,267358,2015-01-01
472,News,267360,2015-01-01
483,News,267364,2015-01-02
509,News,267366,2015-01-02
514,News,267370,2015-01-02
518,News,267372,2015-01-02
538,News,267374,2015-01-02
547,News,267375,2015-01-02
565,News,267376,2015-01-02
579,News,267379,2015-01-02
584,News,267380,2015-01-02
590,News,267381,2015-01-02
593,News,267382,2015-01-02
600,News,267383,2015-01-02
610,News,267387,2015-01-02
627,News,267391,2015-01-02
636,News,267392,2015-01-02
652,News,267396,2015-01-02
665,News,267399,2015-01-02
680,News,267402,2015-01-02
685,News,267407,2015-01-02
702,News,267409,2015-01-02
715,News,267414,2015-01-02
725,News,267418,2015-01-02
742,News,267421,2015-01-02
769,News,267433,2015-01-02
787,News,267434,2015-01-02
791,News,267437,2015-01-02
793,News,267445,2015-01-02
795,News,267448,2015-01-02
802,News,267454,2015-01-02
811,News,267457,2015-01-02
840,News,267459,2015-01-02
858,News,267470,2015-01-03
888,News,267472,2015-01-03
890,News,267473,2015-01-03
897,News,267474,2015-01-03
910,News,267479,2015-01-03
933,News,267486,2015-01-03
940,News,267490,2015-01-03
955,News,267492,2015-01-03
965,News,267494,2015-01-03
966,News,267495,2015-01-03
1005,News,267497,2015-01-03
1022,News,267498,2015-01-03
1031,News,267506,2015-01-03
1044,News,267509,2015-01-03
1057,News,267510,2015-01-03
1066,News,267512,2015-01-03
1075,News,267529,2015-01-04
1079,News,267533,2015-01-04
1101,News,267537,2015-01-04
1123,News,267544,2015-01-04
1128,News,267554,2015-01-04
1184,News,267558,2015-01-04
1190,News,267559,2015-01-04
1219,News,267560,2015-01-04
1240,News,267561,2015-01-04
1249,News,267567,2015-01-05
1266,News,267571,2015-01-05
1287,News,267573,2015-01-05
1305,News,267580,2015-01-05
1315,News,267582,2015-01-05
1320,News,267584,2015-01-05
1370,News,267589,2015-01-05
1385,News,267594,2015-01-05
1391,News,267602,2015-01-05
1406,News,267603,2015-01-05
1414,News,267605,2015-01-05
1492,News,267607,2015-01-05
1494,News,267610,2015-01-05
1495,News,267611,2015-01-05
1499,News,267616,2015-01-05
1510,News,267617,2015-01-05
1518,News,267618,2015-01-05
1530,News,267620,2015-01-05
1543,News,267623,2015-01-05
1557,News,267625,2015-01-05
1562,News,267629,2015-01-05
1567,News,267650,2015-01-05
1601,News,267658,2015-01-06
1620,News,267661,2015-01-06
1626,News,267666,2015-01-06
1660,News,267667,2015-01-06
1666,News,267670,2015-01-06
1673,News,267676,2015-01-06
1676,News,267678,2015-01-06
1683,News,267679,2015-01-06
1692,News,267680,2015-01-06
1704,News,267681,2015-01-06
1720,News,267682,2015-01-06
1721,News,267683,2015-01-06
1738,News,267688,2015-01-06
1743,News,267691,2015-01-06
1748,News,267694,2015-01-06
1769,News,267695,2015-01-06
1781,News,267696,2015-01-06
1795,News,267699,2015-01-06
1805,News,267704,2015-01-06
1838,News,267705,2015-01-06
1842,News,267711,2015-01-06
1851,News,267722,2015-01-06
1862,News,267723,2015-01-06
1866,News,267724,2015-01-06
1877,News,267736,2015-01-06
1884,News,267745,2015-01-06
1891,News,267755,2015-01-07
1894,News,267757,2015-01-07
1902,News,267762,2015-01-07
1910,News,267768,2015-01-07
1914,News,267769,2015-01-07
1922,News,267770,2015-01-07
1944,News,267772,2015-01-07
1956,News,267774,2015-01-07
1984,News,267775,2015-01-07
1995,News,267778,2015-01-07
2006,News,267781,2015-01-07
2009,News,267784,2015-01-07
2034,News,267790,2015-01-07
2036,News,267793,2015-01-07
2048,News,267796,2015-01-07
2080,News,267799,2015-01-07
2081,News,267801,2015-01-07
2103,News,267802,2015-01-07
2104,News,267805,2015-01-07
2107,News,267808,2015-01-07
2114,News,267813,2015-01-07
2118,News,267816,2015-01-07
2127,News,267821,2015-01-07
2132,News,267822,2015-01-07
2139,News,267825,2015-01-07
2146,News,267826,2015-01-07
2156,News,267829,2015-01-07
2162,News,267832,2015-01-07
2202,News,267836,2015-01-07
2234,News,267839,2015-01-07
2251,News,267847,2015-01-07
2262,News,267850,2015-01-07
2265,News,267925,2015-01-07
2266,News,267854,2015-01-08
2290,News,267863,2015-01-08
2293,News,267865,2015-01-08
2299,News,267866,2015-01-08
2303,News,267868,2015-01-08
2316,News,267869,2015-01-08
2320,News,267871,2015-01-08
2328,News,267876,2015-01-08
2334,News,267877,2015-01-08
2340,News,267878,2015-01-08
2398,News,267879,2015-01-08
2414,News,267880,2015-01-08
2421,News,267881,2015-01-08
2434,News,267884,2015-01-08
2436,News,267885,2015-01-08
2438,News,267889,2015-01-08
2439,News,267890,2015-01-08
2443,News,267899,2015-01-08
2458,News,267900,2015-01-08
2470,News,267902,2015-01-08
2471,News,267903,2015-01-08
2474,News,267904,2015-01-08
2479,News,267908,2015-01-08
2485,News,267910,2015-01-08
2490,News,267911,2015-01-08
2494,News,267912,2015-01-08
2497,News,267919,2015-01-08
2501,News,267921,2015-01-08
2510,News,267923,2015-01-08
2524,News,267926,2015-01-08
2535,News,267931,2015-01-08
2588,News,267936,2015-01-08
2598,News,267939,2015-01-08
2615,News,267945,2015-01-08
2618,News,267947,2015-01-08
2632,News,267948,2015-01-08
2648,News,267952,2015-01-08
2659,News,267967,2015-01-09
2666,News,267971,2015-01-09
2671,News,267972,2015-01-09
2676,News,267974,2015-01-09
2684,News,267979,2015-01-09
2702,News,267981,2015-01-09
2708,News,267982,2015-01-09
2709,News,267987,2015-01-09
2724,News,267991,2015-01-09
2730,News,267993,2015-01-09
2732,News,267994,2015-01-09
2735,News,267996,2015-01-09
2737,News,268004,2015-01-09
2741,News,268006,2015-01-09
2744,News,268011,2015-01-09
2761,News,268013,2015-01-09
2763,News,268017,2015-01-09
2782,News,268019,2015-01-09
2790,News,268027,2015-01-09
2804,News,268033,2015-01-09
2815,News,268036,2015-01-09
2818,News,268037,2015-01-09
2824,News,268042,2015-01-09
2829,News,268048,2015-01-09
2839,News,268050,2015-01-09
2845,News,268054,2015-01-09
2852,News,268059,2015-01-10
2857,News,268068,2015-01-10
2862,News,268077,2015-01-10
2872,News,268078,2015-01-10
2874,News,268079,2015-01-10
2879,News,268082,2015-01-10
2888,News,268084,2015-01-10
2895,News,268085,2015-01-10
2902,News,268090,2015-01-10
2910,News,268100,2015-01-10
2922,News,268103,2015-01-10
2938,News,268104,2015-01-10
2942,News,268108,2015-01-10
2947,News,268109,2015-01-10
2952,News,268111,2015-01-10
2953,News,268114,2015-01-10
2963,News,268115,2015-01-10
2971,News,268121,2015-01-10
2976,News,268122,2015-01-10
2987,News,268125,2015-01-10
2996,News,268128,2015-01-11
3020,News,268130,2015-01-11
3028,News,268131,2015-01-11
3032,News,268132,2015-01-11
3037,News,268133,2015-01-11
3041,News,268136,2015-01-11
3052,News,268141,2015-01-11
3070,News,268144,2015-01-11
3080,News,268146,2015-01-11
3083,News,268148,2015-01-11
3088,News,268150,2015-01-11
3107,News,268158,2015-01-11
3110,News,268159,2015-01-11
3114,News,268160,2015-01-11
3127,News,268173,2015-01-11
3147,News,268175,2015-01-11
3151,News,268177,2015-01-11
3159,News,268181,2015-01-12
3173,News,268184,2015-01-12
3181,News,268190,2015-01-12
3186,News,268192,2015-01-12
3194,News,268196,2015-01-12
3197,News,268197,2015-01-12
3205,News,268198,2015-01-12
3211,News,268202,2015-01-12
3217,News,268204,2015-01-12
3224,News,268207,2015-01-12
3227,News,268208,2015-01-12
3229,News,268210,2015-01-12
3239,News,268215,2015-01-12
3257,News,268218,2015-01-12
3259,News,268225,2015-01-12
3266,News,268231,2015-01-12
3275,News,268232,2015-01-12
3280,News,268234,2015-01-12
3292,News,268236,2015-01-12
3295,News,268237,2015-01-12
3303,News,268257,2015-01-12
3312,News,268264,2015-01-12
3319,News,268269,2015-01-12
3323,News,268280,2015-01-13
3327,News,268281,2015-01-13
3330,News,268284,2015-01-13
3344,News,268290,2015-01-13
3357,News,268291,2015-01-13
3361,News,268293,2015-01-13
3379,News,268297,2015-01-13
3383,News,268301,2015-01-13
3396,News,268302,2015-01-13
3402,News,268304,2015-01-13
3403,News,268309,2015-01-13
3413,News,268318,2015-01-13
3417,News,268322,2015-01-13
3421,News,268323,2015-01-13
3430,News,268327,2015-01-13
3468,News,268332,2015-01-13
3472,News,268333,2015-01-13
3480,News,268334,2015-01-13
3486,News,268338,2015-01-13
3498,News,268339,2015-01-13
3500,News,268340,2015-01-13
3502,News,268342,2015-01-13
3505,News,268345,2015-01-13
3508,News,268348,2015-01-13
3523,News,268351,2015-01-13
3541,News,268352,2015-01-13
3545,News,268353,2015-01-13
3556,News,268356,2015-01-13
3582,News,268357,2015-01-13
3600,News,268361,2015-01-13
3609,News,268364,2015-01-13
3629,News,268365,2015-01-13
3647,News,268367,2015-01-13
3648,News,268371,2015-01-13
3658,News,268372,2015-01-13
3660,News,268382,2015-01-14
3663,News,268383,2015-01-14
3671,News,268385,2015-01-14
3675,News,268389,2015-01-14
3684,News,268390,2015-01-14
3692,News,268393,2015-01-14
3700,News,268395,2015-01-14
3701,News,268396,2015-01-14
3706,News,268397,2015-01-14
3709,News,268400,2015-01-14
3721,News,268407,2015-01-14
3727,News,268408,2015-01-14
3743,News,268410,2015-01-14
3771,News,268412,2015-01-14
3783,News,268413,2015-01-14
3793,News,268414,2015-01-14
3794,News,268416,2015-01-14
3797,News,268418,2015-01-14
3803,News,268424,2015-01-14
3805,News,268427,2015-01-14
3815,News,268428,2015-01-14
3818,News,268429,2015-01-14
3828,News,268430,2015-01-14
3835,News,268432,2015-01-14
3840,News,268438,2015-01-14
3847,News,268440,2015-01-14
3857,News,268442,2015-01-14
3859,News,268445,2015-01-14
3871,News,268448,2015-01-14
3879,News,268449,2015-01-14
3886,News,268453,2015-01-14
3902,News,268460,2015-01-14
3915,News,268462,2015-01-14
3919,News,268466,2015-01-14
3937,News,268467,2015-01-14
3942,News,268473,2015-01-15
3944,News,268475,2015-01-15
3956,News,268477,2015-01-15
3967,News,268480,2015-01-15
3972,News,268486,2015-01-15
3973,News,268487,2015-01-15
3975,News,268488,2015-01-15
3982,News,268490,2015-01-15
3990,News,268492,2015-01-15
3997,News,268493,2015-01-15
4017,News,268499,2015-01-15
4021,News,268501,2015-01-15
4030,News,268505,2015-01-15
4049,News,268506,2015-01-15
4055,News,268511,2015-01-15
4058,News,268514,2015-01-15
4074,News,268515,2015-01-15
4087,News,268517,2015-01-15
4102,News,268519,2015-01-15
4110,News,268520,2015-01-15
4113,News,268522,2015-01-15
4115,News,268524,2015-01-15
4118,News,268531,2015-01-15
4119,News,268532,2015-01-15
4121,News,268534,2015-01-15
4131,News,268535,2015-01-15
4133,News,268538,2015-01-15
4151,News,268540,2015-01-15
4156,News,268544,2015-01-15
4165,News,268548,2015-01-15
4171,News,268550,2015-01-15
4190,News,268553,2015-01-15
4199,News,268560,2015-01-15
4203,News,268561,2015-01-15
4207,News,268562,2015-01-15
4212,News,268563,2015-01-15
4213,News,268566,2015-01-15
4215,News,268567,2015-01-15
4232,News,268576,2015-01-16
4235,News,268577,2015-01-16
4257,News,268580,2015-01-16
4279,News,268581,2015-01-16
4281,News,268586,2015-01-16
4283,News,268587,2015-01-16
4286,News,268588,2015-01-16
4288,News,268591,2015-01-16
4293,News,268596,2015-01-16
4295,News,268598,2015-01-16
4299,News,268599,2015-01-16
4311,News,268602,2015-01-16
4314,News,268605,2015-01-16
4321,News,268608,2015-01-16
4327,News,268610,2015-01-16
4332,News,268615,2015-01-16
4338,News,268616,2015-01-16
4365,News,268621,2015-01-16
4373,News,268626,2015-01-16
4381,News,268627,2015-01-16
4385,News,268631,2015-01-16
4391,News,268632,2015-01-16
4395,News,268635,2015-01-16
4403,News,268638,2015-01-16
4408,News,268644,2015-01-16
4412,News,268645,2015-01-16
4416,News,268648,2015-01-16
4417,News,268663,2015-01-16
4422,News,268666,2015-01-16
4425,News,268669,2015-01-16
4426,News,268671,2015-01-16
4454,News,268676,2015-01-17
4457,News,268682,2015-01-17
4461,News,268683,2015-01-17
4470,News,268684,2015-01-17
4480,News,268686,2015-01-17
4485,News,268687,2015-01-17
4490,News,268692,2015-01-17
4499,News,268697,2015-01-17
4510,News,268699,2015-01-17
4519,News,268700,2015-01-17
4528,News,268702,2015-01-17
4531,News,268706,2015-01-17
4533,News,268708,2015-01-17
4541,News,268713,2015-01-17
4552,News,268714,2015-01-17
4561,News,268716,2015-01-17
4563,News,268717,2015-01-17
4571,News,268719,2015-01-17
4574,News,268720,2015-01-17
4581,News,268722,2015-01-17
4597,News,268723,2015-01-17
4600,News,268725,2015-01-17
4608,News,268727,2015-01-17
4622,News,268728,2015-01-17
4627,News,268730,2015-01-17
4633,News,268731,2015-01-17
4637,News,268733,2015-01-17
4644,News,268734,2015-01-17
4654,News,268739,2015-01-18
4666,News,268740,2015-01-18
4669,News,268742,2015-01-18
4673,News,268757,2015-01-18
4683,News,268759,2015-01-18
4687,News,268765,2015-01-18
4774,News,268767,2015-01-18
4798,News,268770,2015-01-18
4800,News,268771,2015-01-18
4807,News,268776,2015-01-18
4816,News,268777,2015-01-18
4818,News,268781,2015-01-18
4830,News,268782,2015-01-18
4848,News,268786,2015-01-19
4853,News,268791,2015-01-19
4858,News,268792,2015-01-19
4861,News,268793,2015-01-19
4870,News,268796,2015-01-19
4879,News,268797,2015-01-19
4886,News,268798,2015-01-19
4904,News,268799,2015-01-19
4910,News,268804,2015-01-19
4935,News,268805,2015-01-19
4945,News,268807,2015-01-19
4950,News,268810,2015-01-19
4953,News,268811,2015-01-19
4957,News,268815,2015-01-19
4961,News,268816,2015-01-19
4975,News,268818,2015-01-19
4985,News,268821,2015-01-19
5005,News,268822,2015-01-19
5007,News,268823,2015-01-19
5017,News,268825,2015-01-19
5021,News,268826,2015-01-19
5043,News,268827,2015-01-19
5046,News,268832,2015-01-19
5052,News,268833,2015-01-19
5054,News,268840,2015-01-19
5067,News,268842,2015-01-19
5070,News,268844,2015-01-19
5075,News,268845,2015-01-19
5077,News,268849,2015-01-19
5084,News,268854,2015-01-19
5086,News,268855,2015-01-19
5087,News,268857,2015-01-19
5089,News,268861,2015-01-19
5091,News,268865,2015-01-19
5115,News,268866,2015-01-19
5137,News,268867,2015-01-19
5142,News,268869,2015-01-19
5146,News,268872,2015-01-19
5161,News,268873,2015-01-19
5174,News,268874,2015-01-19
5182,News,268875,2015-01-19
5195,News,268883,2015-01-19
5199,News,268884,2015-01-19
5206,News,268887,2015-01-20
5224,News,268891,2015-01-20
5271,News,268895,2015-01-20
5273,News,268896,2015-01-20
5287,News,268897,2015-01-20
5292,News,268900,2015-01-20
5295,News,268905,2015-01-20
5298,News,268910,2015-01-20
5301,News,268911,2015-01-20
5303,News,268915,2015-01-20
5306,News,268918,2015-01-20
5313,News,268921,2015-01-20
5320,News,268925,2015-01-20
5322,News,268927,2015-01-20
5323,News,268930,2015-01-20
5327,News,268931,2015-01-20
5328,News,268935,2015-01-20
5334,News,268941,2015-01-20
5342,News,268942,2015-01-20
5359,News,268946,2015-01-20
5365,News,268949,2015-01-20
5368,News,268951,2015-01-20
5373,News,268953,2015-01-20
5374,News,268954,2015-01-20
5377,News,268957,2015-01-20
5378,News,268961,2015-01-20
5382,News,268966,2015-01-20
5385,News,268967,2015-01-20
5392,News,268976,2015-01-20
5406,News,268979,2015-01-20
5413,News,268986,2015-01-20
5414,News,268992,2015-01-21
5421,News,268993,2015-01-21
5423,News,269003,2015-01-21
5429,News,269004,2015-01-21
5436,News,269008,2015-01-21
5438,News,269009,2015-01-21
5443,News,269012,2015-01-21
5444,News,269013,2015-01-21
5447,News,269014,2015-01-21
5449,News,269016,2015-01-21
5452,News,269018,2015-01-21
5459,News,269021,2015-01-21
5470,News,269022,2015-01-21
5474,News,269025,2015-01-21
5479,News,269026,2015-01-21
5486,News,269028,2015-01-21
5491,News,269029,2015-01-21
5495,News,269035,2015-01-21
5496,News,269043,2015-01-21
5500,News,269046,2015-01-21
5509,News,269047,2015-01-21
5520,News,269048,2015-01-21
5533,News,269052,2015-01-21
5534,News,269055,2015-01-21
5535,News,269056,2015-01-21
5544,News,269059,2015-01-21
5545,News,269061,2015-01-21
5550,News,269064,2015-01-21
5552,News,269072,2015-01-21
5554,News,269075,2015-01-21
5579,News,269077,2015-01-21
5586,News,269079,2015-01-21
5587,News,269081,2015-01-21
5591,News,269082,2015-01-21
5600,News,269085,2015-01-21
5607,News,269088,2015-01-21
5617,News,269090,2015-01-22
5639,News,269093,2015-01-22
5648,News,269094,2015-01-22
5667,News,269098,2015-01-22
5669,News,269105,2015-01-22
5677,News,269106,2015-01-22
5678,News,269108,2015-01-22
5684,News,269111,2015-01-22
5688,News,269114,2015-01-22
5691,News,269115,2015-01-22
5693,News,269117,2015-01-22
5702,News,269121,2015-01-22
5705,News,269128,2015-01-22
5708,News,269129,2015-01-22
5710,News,269130,2015-01-22
5716,News,269131,2015-01-22
5720,News,269132,2015-01-22
5722,News,269138,2015-01-22
5729,News,269139,2015-01-22
5732,News,269141,2015-01-22
5743,News,269143,2015-01-22
5745,News,269145,2015-01-22
5746,News,269152,2015-01-22
5754,News,269156,2015-01-22
5755,News,269162,2015-01-22
5756,News,269164,2015-01-22
5764,News,269166,2015-01-22
5766,News,269167,2015-01-22
5769,News,269168,2015-01-22
5777,News,269173,2015-01-22
5778,News,269174,2015-01-22
5792,News,269183,2015-01-22
5825,News,269187,2015-01-22
5843,News,269190,2015-01-22
5855,News,269192,2015-01-22
5863,News,269193,2015-01-22
5867,News,269194,2015-01-22
5868,News,269196,2015-01-22
5870,News,269201,2015-01-22
5877,News,269211,2015-01-23
5895,News,269214,2015-01-23
5896,News,269215,2015-01-23
5901,News,269216,2015-01-23
5904,News,269218,2015-01-23
5909,News,269219,2015-01-23
5912,News,269227,2015-01-23
5919,News,269233,2015-01-23
5929,News,269235,2015-01-23
5930,News,269239,2015-01-23
5940,News,269240,2015-01-23
5943,News,269243,2015-01-23
5944,News,269244,2015-01-23
5952,News,269246,2015-01-23
5957,News,269248,2015-01-23
5958,News,269249,2015-01-23
5959,News,269252,2015-01-23
5960,News,269258,2015-01-23
5972,News,269263,2015-01-23
5982,News,269264,2015-01-23
5991,News,269265,2015-01-23
6008,News,269271,2015-01-23
6029,News,269273,2015-01-23
6032,News,269277,2015-01-23
6033,News,269280,2015-01-23
6045,News,269282,2015-01-23
6047,News,269283,2015-01-23
6056,News,269286,2015-01-23
6057,News,269294,2015-01-23
6088,News,269296,2015-01-23
6091,News,269297,2015-01-23
6094,News,269306,2015-01-23
6101,News,269307,2015-01-23
6113,News,269310,2015-01-23
6120,News,269315,2015-01-24
6125,News,269318,2015-01-24
6147,News,269320,2015-01-24
6150,News,269321,2015-01-24
6153,News,269322,2015-01-24
6156,News,269324,2015-01-24
6159,News,269333,2015-01-24
6165,News,269336,2015-01-24
6169,News,269337,2015-01-24
6175,News,269342,2015-01-24
6178,News,269343,2015-01-24
6182,News,269345,2015-01-24
6200,News,269355,2015-01-24
6212,News,269358,2015-01-24
6214,News,269360,2015-01-24
6223,News,269361,2015-01-24
6224,News,269371,2015-01-24
6233,News,269375,2015-01-24
6250,News,269376,2015-01-24
6278,News,269377,2015-01-24
6279,News,269378,2015-01-25
6287,News,269384,2015-01-25
6290,News,269385,2015-01-25
6293,News,269386,2015-01-25
6296,News,269388,2015-01-25
6301,News,269390,2015-01-25
6312,News,269399,2015-01-25
6314,News,269402,2015-01-25
6324,News,269406,2015-01-25
6342,News,269408,2015-01-25
6350,News,269410,2015-01-25
6351,News,269412,2015-01-25
6354,News,269416,2015-01-25
6357,News,269424,2015-01-25
6371,News,269425,2015-01-25
6374,News,269432,2015-01-26
6383,News,269433,2015-01-26
6386,News,269440,2015-01-26
6388,News,269443,2015-01-26
6399,News,269448,2015-01-26
6428,News,269449,2015-01-26
6446,News,269455,2015-01-26
6453,News,269459,2015-01-26
6457,News,269460,2015-01-26
6487,News,269461,2015-01-26
6495,News,269462,2015-01-26
6496,News,269467,2015-01-26
6502,News,269468,2015-01-26
6511,News,269473,2015-01-26
6512,News,269475,2015-01-26
6513,News,269479,2015-01-26
6521,News,269481,2015-01-26
6524,News,269482,2015-01-26
6537,News,269484,2015-01-26
6539,News,269485,2015-01-26
6546,News,269489,2015-01-26
6549,News,269490,2015-01-26
6554,News,269494,2015-01-26
6560,News,269499,2015-01-26
6562,News,269501,2015-01-26
6564,News,269502,2015-01-26
6568,News,269503,2015-01-26
6571,News,269504,2015-01-26
6575,News,269506,2015-01-26
6580,News,269511,2015-01-26
6585,News,269512,2015-01-26
6590,News,269515,2015-01-26
6595,News,269517,2015-01-26
6599,News,269520,2015-01-26
6600,News,269521,2015-01-26
6612,News,269524,2015-01-26
6638,News,269526,2015-01-26
6661,News,269530,2015-01-26
6667,News,269534,2015-01-26
6671,News,269541,2015-01-26
6690,News,269544,2015-01-27
6692,News,269545,2015-01-27
6694,News,269547,2015-01-27
6706,News,269549,2015-01-27
6766,News,269558,2015-01-27
6770,News,269561,2015-01-27
6774,News,269562,2015-01-27
6780,News,269564,2015-01-27
6806,News,269565,2015-01-27
6818,News,269566,2015-01-27
6824,News,269567,2015-01-27
6828,News,269569,2015-01-27
6841,News,269570,2015-01-27
6843,News,269577,2015-01-27
6848,News,269579,2015-01-27
6851,News,269580,2015-01-27
6856,News,269586,2015-01-27
6883,News,269587,2015-01-27
6895,News,269588,2015-01-27
6899,News,269601,2015-01-27
6904,News,269612,2015-01-27
6906,News,269616,2015-01-27
6911,News,269617,2015-01-27
6917,News,269618,2015-01-27
6920,News,269625,2015-01-27
6922,News,269629,2015-01-27
6925,News,269633,2015-01-27
6926,News,269636,2015-01-27
6928,News,269637,2015-01-27
6960,News,269638,2015-01-27
6964,News,269641,2015-01-27
6974,News,269642,2015-01-27
6990,News,269649,2015-01-27
6991,News,269650,2015-01-27
6997,News,269652,2015-01-27
6999,News,269653,2015-01-28
7003,News,269654,2015-01-28
7009,News,269655,2015-01-28
7023,News,269660,2015-01-28
7024,News,269667,2015-01-28
7026,News,269668,2015-01-28
7033,News,269674,2015-01-28
7037,News,269677,2015-01-28
7038,News,269680,2015-01-28
7039,News,269683,2015-01-28
7056,News,269684,2015-01-28
7070,News,269687,2015-01-28
7076,News,269689,2015-01-28
7082,News,269693,2015-01-28
7083,News,269696,2015-01-28
7084,News,269699,2015-01-28
7088,News,269700,2015-01-28
7090,News,269701,2015-01-28
7091,News,269702,2015-01-28
7100,News,269704,2015-01-28
7112,News,269705,2015-01-28
7120,News,269712,2015-01-28
7132,News,269714,2015-01-28
7142,News,269715,2015-01-28
7145,News,269717,2015-01-28
7154,News,269724,2015-01-28
7155,News,269725,2015-01-28
7158,News,269732,2015-01-28
7162,News,269733,2015-01-28
7164,News,269734,2015-01-28
7173,News,269736,2015-01-28
7177,News,269739,2015-01-28
7198,News,269748,2015-01-28
7206,News,269750,2015-01-28
7207,News,269752,2015-01-28
7222,News,269754,2015-01-28
7223,News,269759,2015-01-29
7227,News,269761,2015-01-29
7229,News,269763,2015-01-29
7237,News,269764,2015-01-29
7241,News,269769,2015-01-29
7243,News,269772,2015-01-29
7250,News,269776,2015-01-29
7251,News,269778,2015-01-29
7256,News,269780,2015-01-29
7259,News,269782,2015-01-29
7260,News,269783,2015-01-29
7264,News,269784,2015-01-29
7269,News,269786,2015-01-29
7276,News,269787,2015-01-29
7288,News,269792,2015-01-29
7297,News,269795,2015-01-29
7302,News,269798,2015-01-29
7304,News,269800,2015-01-29
7307,News,269801,2015-01-29
7313,News,269802,2015-01-29
7345,News,269808,2015-01-29
7367,News,269810,2015-01-29
7379,News,269811,2015-01-29
7381,News,269813,2015-01-29
7385,News,269814,2015-01-29
7394,News,269817,2015-01-29
7395,News,269819,2015-01-29
7406,News,269824,2015-01-29
7407,News,269825,2015-01-29
7409,News,269826,2015-01-29
7414,News,269830,2015-01-29
7416,News,269832,2015-01-29
7421,News,269833,2015-01-29
7433,News,269834,2015-01-29
7450,News,269853,2015-01-29
7454,News,269854,2015-01-29
7460,News,269858,2015-01-29
7465,News,269859,2015-01-29
7471,News,269870,2015-01-30
7473,News,269871,2015-01-30
7477,News,269872,2015-01-30
7484,News,269873,2015-01-30
7485,News,269874,2015-01-30
7493,News,269875,2015-01-30
7501,News,269877,2015-01-30
7510,News,269884,2015-01-30
7513,News,269888,2015-01-30
7518,News,269894,2015-01-30
7523,News,269895,2015-01-30
7527,News,269896,2015-01-30
7532,News,269899,2015-01-30
7534,News,269900,2015-01-30
7546,News,269904,2015-01-30
7549,News,269906,2015-01-30
7552,News,269910,2015-01-30
7553,News,269911,2015-01-30
7554,News,269914,2015-01-30
7556,News,269915,2015-01-30
7560,News,269922,2015-01-30
7569,News,269928,2015-01-30
7575,News,269929,2015-01-30
7576,News,269934,2015-01-30
7591,News,269936,2015-01-30
7604,News,269939,2015-01-30
7607,News,269943,2015-01-30
7619,News,269944,2015-01-30
7623,News,269945,2015-01-30
7629,News,269948,2015-01-30
7630,News,269950,2015-01-30
7632,News,269962,2015-01-30
7637,News,269967,2015-01-31
7638,News,269970,2015-01-31
7647,News,269976,2015-01-31
7650,News,269977,2015-01-31
7651,News,269981,2015-01-31
7652,News,269985,2015-01-31
7656,News,269988,2015-01-31
7661,News,269990,2015-01-31
7664,News,269994,2015-01-31
7668,News,270000,2015-01-31
7675,News,270001,2015-01-31
7681,News,270005,2015-01-31
7687,News,270006,2015-01-31
7693,News,270008,2015-01-31
7695,News,270020,2015-01-31
7700,News,270021,2015-01-31
7704,News,270023,2015-01-31
7705,News,270030,2015-02-01
7727,News,270034,2015-02-01
7731,News,270037,2015-02-01
7735,News,270042,2015-02-01
7739,News,270044,2015-02-01
7744,News,270045,2015-02-01
7745,News,270046,2015-02-01
7747,News,270049,2015-02-01
7749,News,270052,2015-02-01
7751,News,270054,2015-02-01
7771,News,270056,2015-02-01
7774,News,270060,2015-02-01
7779,News,270062,2015-02-01
7784,News,270066,2015-02-01
7790,News,270067,2015-02-01
7797,News,270068,2015-02-01
7798,News,270071,2015-02-01
7799,News,270073,2015-02-01
7813,News,270082,2015-02-01
7848,News,270089,2015-02-01
7851,News,270097,2015-02-02
7858,News,270099,2015-02-02
7859,News,270101,2015-02-02
7862,News,270102,2015-02-02
7867,News,270103,2015-02-02
7871,News,270105,2015-02-02
7879,News,270106,2015-02-02
7880,News,270108,2015-02-02
7884,News,270109,2015-02-02
7885,News,270110,2015-02-02
7887,News,270111,2015-02-02
7888,News,270115,2015-02-02
7893,News,270120,2015-02-02
7894,News,270124,2015-02-02
7897,News,270127,2015-02-02
7903,News,270128,2015-02-02
7905,News,270133,2015-02-02
7908,News,270135,2015-02-02
7909,News,270139,2015-02-02
7911,News,270140,2015-02-02
7913,News,270141,2015-02-02
7918,News,270142,2015-02-02
7932,News,270144,2015-02-02
7941,News,270145,2015-02-02
7942,News,270146,2015-02-02
7943,News,270148,2015-02-02
7944,News,270149,2015-02-02
7947,News,270150,2015-02-02
7948,News,270151,2015-02-02
7949,News,270152,2015-02-02
7952,News,270157,2015-02-02
7957,News,270158,2015-02-02
7958,News,270170,2015-02-02
7968,News,270173,2015-02-02
7969,News,270181,2015-02-02
7977,News,270184,2015-02-02
7981,News,270188,2015-02-03
